,Auction ID,Bank/Organisation Name,Asset on Auction,City/District,Sealed Bid Submission last date,Reserve Price,EMD,Event Type,DRT Name,,,,,
,195375,Union Bank of India,"Lot No 1 

Survey No.47, 
admeasuring about 08 
H-94.74 R, situated at 
Village Kahir, Taluka 
– Patan, Dist-Satara.I am interested",Satara,26 May 2025,"37,50,000.00","3,75,000.00",DRT,Mumbai DRT-II,194467,0,Immovable,Land,
,195379,Union Bank of India,"Lot No 2

Survey No.80, 
admeasuring about 03 
H-69.8 R, situated at 
village Kahir, Taluka 
– Patan, Dist-SataraI am interested",Satara,26 May 2025,"14,00,000.00","1,40,000.00",DRT,Mumbai DRT-II,194469,0,Immovable,Land,
,195380,Union Bank of India,"Lot No 3 

Survey/ Gat Nos.59 & 
60/1, admeasuring 
about 4 H-86.09 R, 
situated at Village 
Kahir, Taluka – Patan, 
Dist-SataraI am interested",Satara,26 May 2025,"21,00,000.00","2,10,000.00",DRT,Mumbai DRT-II,194471,0,Immovable,Land,
,195382,Union Bank of India,"Lot No 4 

Survey/ Gat 
Nos.53.61/2 & 61/3, 
admeasuring about 08 
H-57.46R, situated at 
Village Kahir, Taluka 
– Patan, Dist-SataraI am interested",Satara,26 May 2025,"36,00,000.00","3,60,000.00",DRT,Mumbai DRT-II,194472,0,Immovable,Land,
,195383,Union Bank of India,"Lot No 5 

Survey/ Gat 
Nos.60/2,61/1 & 74, 
admeasuring about 09 
H-75 R, situated at 
Village Kahir, Taluka 
– Patan, Dist-SataraI am interested",Satara,26 May 2025,"41,00,000.00","4,10,000.00",DRT,Mumbai DRT-II,194474,0,Immovable,Land,
,195385,Union Bank of India,"Lot No 6 

Gat Nos.92/4 & 92/6, 
admeasuring about 0 
H-81.02 R, situated at 
Village Kahir, Taluka 
– Patan, Dist-SataraI am interested",Satara,26 May 2025,"3,50,000.00","35,000.00",DRT,Mumbai DRT-II,194476,0,Immovable,Land,
,195386,Union Bank of India,"Lot No 7 

Gat Nos.92/1 to 3, Gat 
Nos. 66 to 69 & Gat 
No. 80, admeasuring 
about 18 H-81.14.29 
R, situated at Village 
Kahir, Taluka – Patan, 
Dist-SataraI am interested",Satara,26 May 2025,"76,00,000.00","7,60,000.00",DRT,Mumbai DRT-II,194477,0,Immovable,Land,
,195387,Union Bank of India,"Lot No 8 

Survey/ Gat Nos. 47 
& 48, admeasuring 
about 4 H-20.1 
R.situated at Village 
kahir, Taluka –
Patan, Dist – SataraI am interested",Satara,26 May 2025,"18,00,000.00","1,80,000.00",DRT,Mumbai DRT-II,194478,0,Immovable,Land,
,195389,Union Bank of India,"Lot No 9 

Survey/ Gat Nos.945, 
980, 988 & 990, 
admeasuring about 13 
H-71.61 R, situated at 
Village Shiral, Taluka 
– Patan, Dist-SataraI am interested",Satara,26 May 2025,"58,00,000.00","5,80,000.00",DRT,Mumbai DRT-II,194479,0,Immovable,Land,
,195390,Union Bank of India,"Lot No 10 

Gat Nos.23 & 56, 
admeasuring about 5 
H-51 R, situated at 
Village Humbarne, 
Taluka– Patan, Dist SataraI am interested",Satara,26 May 2025,"15,00,000.00","1,50,000.00",DRT,Mumbai DRT-II,194480,0,Immovable,Land,
,195391,Union Bank of India,"Lot No 11

Combined Lot (Sr Nos 
1 to 10 above)

Kindly download NIT Document for complete detail.I am interested",Satara,26 May 2025,"3,20,00,000.00","32,00,000.00",DRT,Mumbai DRT-II,194481,0,Immovable,Land,
,195470,Ujjivan Small Finance Bank,"All that piece and parcel of land and building, of the Flat No. H 74/06, First Floor, area admeasuring 412 Sq. Feet, Situated at Plot No.25,34,35,36,42,45,46,47,48,49,50,57,58,59,60,61,62 ,63,64,65,66...I am interested",Jodhpur,26 May 2025,"6,80,000.00","68,000.00",SARFAESI,--,194560,0,Immovable,Land And Building,0
,195471,Ujjivan Small Finance Bank,"All that piece and parcel of land and building, of the residential property, having an area admeasuring 765 Sq. Feet situated at Patta No. 5413, Village Mahrampura, Tehsil Bundi, Rajasthan together wi...I am interested",Bundi,26 May 2025,"5,04,000.00","50,400.00",SARFAESI,--,194562,0,Immovable,Land And Building,0
,195472,Ujjivan Small Finance Bank,"All that part and parcel of land and building of Residential property Khasra No. 2534 admeasuring 595 Sq. Ft. Situated at Village- Sathoor, Tehsil- Hindoli, & Distt.- Bundi, Rajasthan together with bu...I am interested",Bundi,26 May 2025,"3,03,000.00","30,300.00",SARFAESI,--,194563,0,Immovable,Land And Building,0
,195473,Ujjivan Small Finance Bank,"All that part and parcel of residential property Patta no. 5410, Khasra No. 78/1012, admeasuring 750 sq.ft. Situated at Ajeta Tehsil- Bundi, Rajasthan,which is bounded as follows: Boundaries: East : S...I am interested",Bundi,26 May 2025,"5,91,000.00","59,100.00",SARFAESI,--,194565,0,Immovable,Residential,0
,195475,Ujjivan Small Finance Bank,"All that Part & Parcel of Residential property Patta No. 12255, area admeasuring 886 sq.ft. Village Bajad, Teh Talera Distt. Bundi (Part of Khasra No. 386) which is bounded as follows: Boundaries: Eas...I am interested",Bundi,26 May 2025,"7,39,000.00","73,900.00",SARFAESI,--,194566,0,Immovable,Residential,0
,195476,Ujjivan Small Finance Bank,"All that Part and Parcel of property Patta No.13, Khasra No.38, admeasuring area 625 Sq. Fts, situated at Village- Motipura, Tehsil & District Bundi, Rajasthan,which is bounded as follows: Boundaries:...I am interested",Bundi,26 May 2025,"3,85,000.00","38,500.00",SARFAESI,--,194567,0,Immovable,Land,0
,195477,Ujjivan Small Finance Bank,"All that Part and Parcel of Property Patta No. 515, Part of Khasra No. 403, admeasuring area 1200 Sq. Fts., situated at Village- Naya Dhagariya, Tehsil Hindoli, District Bundi – Rajasthan,which is bou...I am interested",Bundi,26 May 2025,"6,79,000.00","67,900.00",SARFAESI,--,194568,0,Immovable,Land,0
,195478,Ujjivan Small Finance Bank,All that Part & Parcel of property of Patta No. 2864 Village Narayanpur teh Hindoli Distt. Bundi admeasuring 630 Sq. Ft. (Part of Khasra No. 429) which is bounded as follows: Boundaries: East: House o...I am interested,Bundi,26 May 2025,"4,97,000.00","49,700.00",SARFAESI,--,194569,0,Immovable,Land,0
,195479,Ujjivan Small Finance Bank,"All that piece and parcel of land and building, of the Flat No. H 77/01, Ground Floor, area admeasuring 395 Sq. Feet, Situated at Plot 
No.25,34,35,36,42,45,46,47,48,49,50,57,58,59,60,61,62,63, 
64,65...I am interested",Jodhpur,26 May 2025,"7,71,000.00","77,100.00",SARFAESI,--,194571,0,Immovable,Land And Building,0
,195481,Ujjivan Small Finance Bank,"All that Part & Parcel of residential Property admeasuring 117.33 Sq. Yards, Patta No. 03 Khasra No.2839 situated at Gram Panchayat Samiti-Shrinagar, Tehsil-Nasirabad & District Ajmer, Rajasthan which...I am interested",Ajmer,26 May 2025,"6,74,000.00","67,400.00",SARFAESI,--,194572,0,Immovable,Residential,0
,195483,Ujjivan Small Finance Bank,"All that piece and parcel of land and building having an area of 412 Sq Feet situated at Flat No K-101 (1BHK) situated at 1st Floor Plot No.136-137, Kh No. 679, 679/1, 680, 681, 681/1, 682, 683 & 684,...I am interested",Ajmer,26 May 2025,"8,84,000.00","88,400.00",SARFAESI,--,194573,0,Immovable,Land And Building,0
,195528,Ujjivan Small Finance Bank,"All that Part & Parcel of Residential property of Khasra No. 507/5 and 593/1 area admeasuring 2400 sq. Ft., situated at Mandirhousad, P.C. No. 73/16, RIC-Mandirhousad, Raipur, Chhattisgarh which is bo...I am interested",Raipur,26 May 2025,"48,60,000.00","4,86,000.00",SARFAESI,--,194620,0,Immovable,Residential,0
,194397,Kotak Mahindra Bank,"All that piece and parcel of Non Agricultural Property being Residential
Immoveable
property bearing Plot No. C-66-A, Siwar Area, Bapu Nagar, Tonk Road, Jaipur, admeasuring 336.82 Sq. Mtr., Share of ...I am interested",Jaipur,26 May 2025,"3,61,00,000.00","36,10,000.00",SARFAESI,--,193492,0,Immovable,Residential,0
,194206,Axis Bank,"ALL THAT PIECE AND PARCEL OF THE PROPERTY IN THE NAME OF M/S PREMCHAND TRADERS OF land & building situated at Mouza Kandra Kheda, Khasra No. 98/2, old 187 & 188/2, NB.No. 555, P.H.No. 21/58, having di...I am interested",Jabalpur,26 May 2025,"1,70,00,000.00","17,00,000.00",SARFAESI,--,193300,0,Immovable,Land And Building,0
,195626,Axis Bank,"s.no 1

All that piece and parcel of the property bearing new Sy 
No.16/3(old Sy No 16/2) measuring 1 acre 8 ½ guntas(52816.5 
Square feet) of Koothaganahalli Village, Sarjapur Hobli Anekal 
taluk ban...I am interested",Bangalore,26 May 2025,"23,25,000.00","2,32,500.00",SARFAESI,--,194718,0,Immovable,Residential,0
,195628,Axis Bank,"s.no 2

All that piece and parcel of adjacent portions of Immovable Property 
bearing Sy. No.78/6, totally measuring an extent of 7.08 Guntas 
situated in Thindu Village, Yelahanka Hobli, Bangalore No...I am interested",Hobli,26 May 2025,"43,81,000.00","4,38,100.00",SARFAESI,--,194721,0,Immovable,Land,0
,195844,Axis Bank,"All That Piece and Parcel of the S No 320 -1B3P Pallamajalu Near 
Govt Primary School Road Pallamajalu Bantwala Mooda village 
Mangalore 574219 and Bounded as follows: 
 
EAST BY – Portion of the same...I am interested",Mangalore,26 May 2025,"40,00,000.00","4,00,000.00",SARFAESI,--,194933,0,Immovable,Land,0
,195845,Axis Bank,"All that piece and parcel Non-Agricultural immovable property held on 
Muli (Warg) right situated in No.50 Iddya Village of Mangaluru Taluk, 
falling within the Mangaluru City Corporation and within t...I am interested",Mangalore,26 May 2025,"19,50,000.00","1,95,000.00",SARFAESI,--,194934,0,Immovable,Residential,0
,194404,IndusInd Bank,"Built up Back portion of the first floor (without roof rights) built on Property Number 308, In Block/Pocket C-2, Area measuring 900 sq. fts. consisting of one drawing/dinning, two bed rooms, one Kitc...I am interested",Delhi,26 May 2025,"96,30,000.00","9,63,000.00",SARFAESI,--,193497,0,Immovable,Residential,0
,194407,IndusInd Bank,All piece and parcel Property being Entire Second and Third Floor with roof & Terrace rights of built up Property No. 4256/2 (Old No.3493) built upon land of area measuring 140 sq. yards built on port...I am interested,Delhi,26 May 2025,"1,61,00,000.00","16,10,000.00",SARFAESI,--,193499,0,Immovable,Residential,0
,195104,South Indian Bank Ltd.,"All that part and parcel of Residential Flat No.402 having carpet area of 556 sq. feet and built up area of 667 sq. feet and area of flower bed, elevation treatment, passages and all such area of 384 ...I am interested",Mumbai,26 May 2025,"6,50,00,000.00","65,00,000.00",SARFAESI,--,194197,0,Immovable,Flat,0
,196271,Canara Bank,"LOT No.1

Sculptures (No.26) & 
Books (Nos. 464)I am interested",Mumbai,26 May 2025,"10,00,000.00","1,00,000.00",DRT,Mumbai DRT-II,195359,0,Movable,Movable Assets,
,196276,Canara Bank,"LOT No.2

Artefacts (Nos. 179)I am interested",Mumbai,26 May 2025,"25,00,000.00","2,50,000.00",DRT,Mumbai DRT-II,195362,0,Movable,Movable Assets,0
,196279,Canara Bank,"LOT No.3

Crockery & Cutlery 
(Nos. 167)I am interested",Mumbai,26 May 2025,"18,00,000.00","1,80,000.00",DRT,Mumbai DRT-II,195364,0,Movable,Movable Assets,0
,196281,Canara Bank,"LOT No.4

Paintings – 1 (Nos. 13)I am interested",Mumbai,26 May 2025,"5,65,00,000.00","56,50,000.00",DRT,Mumbai DRT-II,195365,0,Movable,Movable Assets,0
,196283,Canara Bank,"LOT No.5

Paintings -2 ( Nos. 145)I am interested",Mumbai,26 May 2025,"30,00,000.00","3,00,000.00",DRT,Mumbai DRT-II,195367,0,Movable,Movable Assets,0
,196285,Canara Bank,"LOT No.6

Ravi Verma Prints; 
Oleographs & Litho Stones, 
( Nos. 193)I am interested",Mumbai,26 May 2025,"18,00,000.00","1,80,000.00",DRT,Mumbai DRT-II,195370,0,Movable,Movable Assets,0
,196288,Canara Bank,"LOT No.7

Combined LotI am interested",Mumbai,26 May 2025,"6,66,00,000.00","66,60,000.00",DRT,Mumbai DRT-II,195373,0,Movable,Movable Assets,0
,194943,State Bank of India,"s.no 4

TENDER No: SBI RACPC/HBL/06/2025-26
Property owned by: Mr. Maqbool Ahmed Jakati
All that part and parcel of the Residential house property bearing CTS No.15-A/1 at Plot No.75 in Ward No.5 meas...I am interested",Hubli,26 May 2025,"41,17,500.00","4,11,175.00",SARFAESI,--,194038,0,Immovable,Residential,0
,194945,State Bank of India,"s.no 5

TENDER No: SBI RACPC/HBL/05/2025-26
Property owned by: Mr. Chandrashekar Chinnappa Gadagi
All that part and parcel of the property bearing Plot No-1587, in RS NO. 88 of Rayanal Village, Hubbal...I am interested",Hubli,26 May 2025,"36,00,900.00","3,60,090.00",SARFAESI,--,194039,0,Immovable,Plot,0
,194743,Bank of Baroda,"ALL THAT PIECE AND PARCEL AGRICULTURAL LAND BEARING GAT NO. 159 OF AREA ADMEASURING 01.46 H.R. SITUATED AT VILLAGE LIMITS OF PADE, TALUKA DINDORI, DISTRICT NASHIK.I am interested",Nashik,26 May 2025,"73,00,000.00","7,30,000.00",DRT,Mumbai DRT-III,193836,0,Immovable,Land,0
,194029,Bank Of India,"SHOP NO. 3, GROUNDCHINTAMANICHS LTD,SHREEFLOOR, KARVE ROAD,DOMBIVALI WEST, THANE - 421202, AREA 455 SQ. FTS SUPER BYULT UP, 240 SQ. FTS. CARPET.BOUNDARIES -EAST PROPERTY OF CTS NO. 1325WEST- CTS NO. 1...I am interested",Thane,26 May 2025,"24,42,816.00","2,45,000.00",DRT,Mumbai DRT-III,193123,0,Immovable,Shop,0
,194421,HDB Financial Services Limited,"MORTGAGE PROPERTY- ONE SHOP NO. F-18 ON UPPER GROUND FLOOR FIRST FLOOR OF JEMINI
TOWER AREA 247SQFT
SITUATED AT KASERA GALI LOHA BAZAR AREA
BHOPAL
BHOPAL MADHYA PRADESH-462001 POSSESSION STATUS- PHYS...I am interested",Bhopal,26 May 2025,"52,79,625.00","5,27,962.00",SARFAESI,--,193515,0,Immovable,Shop,0
,194557,HDB Financial Services Limited,"All that piece and
parcel of the Property
bearing Plot No E-
16,TARA NAGAR E,
JHOTWARA JAIPUR
RAJASTHAN 302001
ADMEASURING
AREA 138.75 SQ YDSI am interested",Jaipur,26 May 2025,"63,45,742.00","6,34,574.00",SARFAESI,--,193663,0,Immovable,Land,0
,194399,Mumbai District Central Co-op. Bank Ltd,"All that piece and parcel of land bearing Gut No.76, 
admeasuring H.8-09-0 area i.e 19.99 acres Village 
Bhalgoan, Taluka Roha, District Raigad alongwith 
structure i.e. Farm House House no.344 admeas...I am interested",Raigad,26 May 2025,"2,94,48,000.00","29,44,800.00",SARFAESI,--,193493,0,Immovable,Land,0
,196387,TruHome Finance Limited,"All that piece and parcel of one residential house/property/land/Flat/Shop Bearing Plot No. 289/6, measuring 142 Sq.Yds, Property ID 1G6PV033,2540, Dairy Farm, Lal Dora, Near Modern School, Panipat, S...I am interested",Panipat,26 May 2025,"20,00,000.00","2,00,000.00",SARFAESI,--,195471,0,Immovable,Residential,0
,194459,Omkara Assets Reconstruction Private Limited,"All that piece and parcel Second Floor of the premises bearing Municipal No 9-4-86/52/1/A, admeasuring 2400 Square Feet, together with undivided share of land to the extent of 66.7 square yards, situa...I am interested",Hyderabad,26 May 2025,"1,22,00,000.00","12,20,000.00",SARFAESI,--,193553,0,Immovable,Floor,0
,194461,Omkara Assets Reconstruction Private Limited,"Khasara No.5/4, Mouza Gawsi Manapur P.H No.42, situated at Wardha Road opp Shahra City in ""Ashtavinayak estate-III"" Village Gawsi Dist. Nagpur -440035 and bounded on the:
North by: Plot no 27
South by...I am interested",Nagpur,26 May 2025,"10,00,000.00","1,00,000.00",SARFAESI,--,193555,0,Immovable,Plot,0
,195693,Grihum Housing Finance Limited,"All That Piece And Parcel Of The Arazi No. 164, Measuring 1360 Sq Ft Situated At Mauza Baradih, Pargana Bhuili, Tehsil Chunar, Distt Mirzapur. Boundaries (As Agreement To Sale Dated 11-09-2023):- East...I am interested",MIRZAPUR,26 May 2025,"3,57,000.00","35,700.00",SARFAESI,--,194783,0,Immovable,Land,0
,196371,Grihum Housing Finance Limited,"All that piece and parcel of the plot area measuring 85 sq. Yards i.e. 71.07 sq. Meter, comprising in khasra no. 878, situated in Village: Roti Maroof Mohalla: Vijay Nagar, Modinagar, Pargana: Jalabad...I am interested",Ghaziabad,26 May 2025,"12,60,000.00","1,26,000.00",SARFAESI,--,195455,0,Immovable,Plot,0
,196373,Grihum Housing Finance Limited,"All that piece and parcel of the a residential property plot no. 353, area 43.2 Sq. Yards, out of total area measuring 337.6 Sq. Yards, out of khasra no. 18/19/1, situated in the waka Moja nagla Gujra...I am interested",Faridabad,26 May 2025,"15,00,000.00","1,50,000.00",SARFAESI,--,195456,0,Immovable,Residential,0
,195086,Authum Investment & Infrastructure Ltd,"ALL THAT PIECE OR PARCEL OF LAND along with construction thereon; land bearing industrial plot bearing GAT NO.609/2 (presently 609/2/3 as per latest 7/12) total area 00.92 R, P.K 00.02 with Assessmen...I am interested",Pune,26 May 2025,"4,25,00,000.00","42,50,000.00",SARFAESI,--,194179,0,Immovable,Land,0
,195122,Authum Investment & Infrastructure Ltd,"All that piece and parcel of FLAT NO 3, 1ST FLOOR, YOGESHENCLAVE, PLOT NO 1 AND 2 S NO 247 14 BCTS1462, YERWADA, PUNE - 411 006.I am interested",Pune,26 May 2025,"50,00,000.00","5,00,000.00",SARFAESI,--,194216,0,Immovable,Flat,0
,195126,Authum Investment & Infrastructure Ltd,"All The Piece and Parcel of The Properties All that piece and parcel of Shop No. 12, Ground Floor, Kalyani Pearls, CTS No. 24, Shukrawar Peth, Pune-411002I am interested",Pune,26 May 2025,"22,00,000.00","2,20,000.00",SARFAESI,--,194218,0,Immovable,Shop,0
,195533,PNB Housing Finance Limited,"All That Piece AND Parcel of Land Measuring An Area 3 (Three) Kathas More or Less of R,S. Plot No.601 Marked As Sub Plot No.601(E) Under Khata No.69 Situated At Village Hethu, Thana No.298, P.s. Jagar...I am interested",Ranchi,26 May 2025,"21,13,000.00","2,11,300.00",SARFAESI,--,194625,0,Immovable,Land,0
,195535,PNB Housing Finance Limited,"All That Self Contained Flat (Marble Flooring For More Than 25 Years Old), Being Flat No. 9, 2nd Floor Having Super Built Up Area Of 790 Sq. Ft. A Little Bit More Or Less At The South West Facing Of T...I am interested",Kolkata,26 May 2025,"25,85,000.00","2,58,500.00",SARFAESI,--,194626,0,Immovable,Flat,0
,195536,PNB Housing Finance Limited,"All That Piece And Parcel of Land Measuring About 2 Cottahs 2 Chattak 10 Sq ft Be The Same A Little More or Less Equivalent To 03.5 Satak out of 70 Satak of Land Situate Lying At Mouza-Beralia, Police...I am interested",24 Pargana,26 May 2025,"22,23,000.00","2,22,300.00",SARFAESI,--,194628,0,Immovable,Land,0
,195537,PNB Housing Finance Limited,All That Piece And Parcel of One Flat Being Flat No C/3 Having A Super Built Up Area of 945 Square Feet on The Third Floor Of A Building Know As samrattower Lying And Situated on A Piece And Parcel of...I am interested,Kolkata,26 May 2025,"22,42,000.00","2,24,200.00",SARFAESI,--,194629,0,Immovable,Flat,0
,195538,PNB Housing Finance Limited,"FF1 and FF2, FF, First floor, Greno Complex- Commercial, Plot No CS 29 Sector 36, Greater Noida Uttar Pradesh, Greater Noida, Uttar Pradesh, India-201310I am interested",Greater Noida,26 May 2025,"4,45,50,000.00","44,55,000.00",SARFAESI,--,194630,0,Immovable,Flat,0
